,ortholog_gene,EnsemblID,LLgeneSymbol,logFC,Fold_change,PValue,FDR,wt_1,wt_2,wt_3,wt_4,iqgap1_mut_1,iqgap1_mut_2,iqgap1_mut_3,iqgap1_mut_4
10980,CCDC61,ENSDARG00000062307,ccdc61,-0.0995861509212973,0.933300678207444,0.426660733252841,0.765404169310656,291.157636222062,258.746391649611,329.26567962785,295.469331725598,286.867910445416,246.524781485604,182.285095293404,211.454533905554
10981,ATP5PO,ENSDARG00000001788,atp5po,-0.0996093586200414,0.933285664925946,0.282404588683288,0.649968071993916,5538.90620329856,4847.15952133067,6262.26675509952,5463.37127678803,5379.10723783886,4174.7603076425,3303.43207190709,4437.28248542949
10982,ILKAP,ENSDARG00000040615,ilkap,-0.0996552273494139,0.933255992718125,0.501645006228674,0.811031769618597,190.687747666562,186.25713017579,221.542957280467,224.047936970735,198.751487441705,152.845364521074,112.795197087631,188.515224516463
10983,TMC2,ENSDARG00000030311,tmc2b,-0.0996559948803659,0.933255496214949,0.867035169446057,0.96160288339959,12.0851996879605,21.0452379716428,14.3528412222143,10.0679529824751,1.01625209761682,15.654004329833,10.7697850337869,16.7636851410211
10984,NTRK3,ENSDARG00000086214,ntrk3b,-0.0996689926288821,0.933247088224865,0.60028107285604,0.859201414246038,251.174721388751,167.128019509087,190.039142254345,183.934550875538,186.023559674502,150.87316626919,97.6886974776807,196.422221068666
10985,RAB5IF,ENSDARG00000074790,rab5if,-0.099710972085863,0.93321993305007,0.390004291143389,0.738197102170629,1383.11910485649,1128.06668701859,1573.3676862996,1319.40063051095,1450.22396255526,1077.31575331029,864.246082166192,1022.90402301947
10986,CABP1,ENSDARG00000033411,cabp1b,-0.0997489482857741,0.933195368135594,0.619346470310681,0.869369716547421,70.6638633650335,79.3896909501605,66.3426073201312,59.1952180121897,54.3468101994007,62.7942171117433,40.4656011926183,61.8675196622725
10987,PPHLN1,ENSDARG00000045692,pphln1,-0.0997960387186799,0.933164908575226,0.383290164913729,0.733595931693732,947.067261954896,938.92944067288,1170.49966249365,1081.62537207246,1098.36099128193,879.62412633285,609.111155439745,825.196703264858
10988,ZBTB39,ENSDARG00000019265,zbtb39,-0.0998147892611662,0.933152780416423,0.35642920502636,0.71259077113074,507.158967954694,452.619498807569,530.741686296265,532.143874425825,481.845383888624,430.908387649935,302.843125089813,428.528368529178
10989,STK25,ENSDARG00000002210,stk25a,-0.099817180500686,0.933151233734765,0.508824998330392,0.815217504624078,172.567347039923,172.214095553437,198.426529446918,145.578818111031,156.053271228364,160.567831423458,93.924025978998,139.028134072522
10990,CAP2,ENSDARG00000104478,cap2,-0.099865289467026,0.933120116837905,0.292863727158014,0.658851423563822,887.386370447408,869.415373636619,1068.93145252158,962.787575140853,893.921536700257,806.834717277334,578.907296492319,833.326720045793
10991,ATP6V1G1,ENSDARG00000022315,atp6v1g1,-0.0999509692689735,0.933064701680484,0.360080265770678,0.715416889396223,2583.31283214196,2180.79847819986,2898.0512454554,2551.03843881303,2751.39712895901,1938.16620176939,1602.39220216579,2065.94395200389
10992,ATP1B2,ENSDARG00000099203,atp1b2a,-0.0999579114178097,0.933060211848423,0.234900815903991,0.601624747723255,6960.21834592649,6135.50876161371,6776.77572502385,6558.09701363955,6104.05833121887,5568.58479460699,4136.14603730046,5677.5116953763
10993,SLC5A11,ENSDARG00000019932,slc5a11,-0.0999630578410789,0.93305688341512,0.790145920103374,0.938207915824287,21.5395700675739,13.8053877631938,11.0780997139638,15.0323128368877,12.3024353333266,20.1359059649502,7.11376468331774,10.7621279767602
10994,PHB1,ENSDARG00000057414,phb,-0.0999763592802246,0.933048280805567,0.366887042183733,0.720615462182499,3243.66343790329,3034.22701052481,4155.29449271042,3606.75292666393,3826.05738866456,2878.42775768964,2186.9745140714,2525.18657345618
10995,BLOC1S2,ENSDARG00000046081,bloc1s2,-0.100021490470662,0.933019093125695,0.420299417518725,0.760629360456388,304.144192147006,239.514851201078,329.090145166486,257.739596351363,269.306805868457,224.047936970735,174.274703274007,217.927906833274
10996,NKX6-1,ENSDARG00000022569,nkx6.1,-0.100035519045313,0.933010020616266,0.32148038467156,0.684459831984583,632.480102893306,569.965294794716,735.182981017597,668.436844146941,636.65102849965,537.628689264171,404.468334851495,534.192897755551
10997,DYNLT2B,ENSDARG00000054255,tctex1d2,-0.100055878500511,0.932996853979421,0.633473349502697,0.875686331812524,45.3194988298519,47.1012468889149,45.1089295555308,52.3533555088706,40.6500839046728,30.3296333890514,33.2884264680687,44.3744606674087
10998,ABRAXAS2,ENSDARG00000098907,abraxas2,-0.100070561074493,0.932987358746376,0.389561832263915,0.738069275529716,348.456591002861,358.771199707054,441.862469055313,399.697733404262,368.899511434906,321.885464032191,219.311986142571,308.649026419976
10999,WIZ,ENSDARG00000102436,si:ch211-194b1.1,-0.100074413578985,0.932984867344458,0.385896419061131,0.735584586522483,385.49772804646,337.385229311108,409.630088481997,431.492328922919,331.298183823083,328.469929603427,237.914342110021,327.217272961472
11000,AIF1L,ENSDARG00000009336,aif1l,-0.100088195557696,0.932975954638864,0.308938894166163,0.67225523389447,1529.28729260604,1472.19142822141,1747.79663775768,1674.78345687252,1566.37880825391,1271.81370535357,1001.87671195749,1175.28566965416
11001,APBB1IP,ENSDARG00000016505,apbb1ip,-0.100092010430804,0.932973487603161,0.440423492383077,0.774376988601881,230.37549258637,182.428338299347,220.554894305279,233.211301351476,191.35412958045,174.17558659682,158.535327228224,174.366040728927
11002,ALAS1,ENSDARG00000021059,alas1,-0.100114219529681,0.932959125357252,0.369759718606194,0.722928047482123,1663.57595394891,1492.69548711029,1852.50334877542,1683.92972575107,1729.76747844655,1248.31599255258,964.404945171682,1307.21576624773
11003,CSNK1A1L,ENSDARG00000043026,ttbk2b,-0.100135542839678,0.932945336143964,0.298040632623622,0.662096378933954,769.302837895933,677.035687265277,762.696594665457,740.560443582754,717.055181485656,603.296821853761,482.870586833068,606.090769545002
11004,BRI3,ENSDARG00000086332,bri3,-0.100166965184332,0.932925016526984,0.359349035061777,0.714949034685618,995.00765021501,928.159655639093,1192.19384326438,1085.65377196845,1105.37607060581,825.288370277324,668.512078036348,848.570501510045
11005,GFM2,ENSDARG00000005561,gfm2,-0.100239382006012,0.932878189049877,0.386610650026059,0.73630183497455,287.782368051069,243.676927966561,321.748491494305,274.091029109878,257.993114320314,235.70167791419,177.74206698336,238.513465024869
11006,MYC,ENSDARG00000007241,mycb,-0.100245170750569,0.93287444592846,0.403219260692872,0.748975041501149,658.415302255682,621.272984332992,768.184812562852,719.506485112709,703.45181957187,506.179896587986,405.286740762333,551.890785750196
11007,CUL1,ENSDARG00000019239,cul1a,-0.100281593962063,0.932850894274532,0.2876798963462,0.654491461999594,1966.95437571618,1811.46409435622,2479.48013597989,2116.54964743379,2105.76684788773,1793.10242617882,1299.78643285191,1592.79494056051
11008,CSTF2,ENSDARG00000090788,cstf2,-0.1003127012648,0.932830780417127,0.344906469997281,0.704404532261651,1644.42552288799,1484.01626961683,2007.09789279322,1636.82182773816,1696.7306785048,1298.69254886616,1011.12837389269,1343.88876761776
11009,ING2,ENSDARG00000104907,ing2,-0.100329733743811,0.932819767468133,0.410690057743928,0.754142956324768,557.091607656797,479.244175208014,655.622083071857,612.316209555893,607.945346055221,488.295719650043,356.704486263504,418.744615823033
11010,FBLN5,ENSDARG00000039273,fbln5,-0.100342112777445,0.932811763449677,0.514390989515949,0.817960783958202,327.93712532341,217.28181938979,354.381764358682,313.148239380383,294.809799232836,231.431090190279,175.911873656498,258.279026537545
11011,YARS1,ENSDARG00000035913,yars,-0.100351657439967,0.932805592121867,0.276082617004748,0.642997373089625,1804.17717445954,1622.95459989406,1837.38875821415,1681.06553663747,1710.88198351009,1437.1316628933,1120.4083834427,1348.1418719437
11012,TBC1D32,ENSDARG00000041734,tbc1d32,-0.100434626926133,0.932751947953805,0.348499092261956,0.707224734891066,339.342174610925,336.269629614669,382.110788703925,343.165126168058,291.763267278955,283.996548271416,229.618794071249,297.639794170377
11013,GTF3C3,ENSDARG00000043247,gtf3c3,-0.100468063711222,0.932730330173106,0.408314477463047,0.752203890415448,416.663360022896,394.285234057669,501.284539754447,452.619498807569,458.230488168502,358.771199707054,287.056824444287,337.276424912917
11014,ST6GALNAC3,ENSDARG00000058473,st6galnac3,-0.100503840375795,0.932707200152239,0.642485510602505,0.879383009800842,103.545497388832,117.795049894959,102.641461859299,121.318533556206,65.5977815694296,99.5960117201839,91.6460976337004,91.1960312104522
11015,RFC4,ENSDARG00000042458,rfc4,-0.100527521303503,0.932691890478414,0.430548654853946,0.768237460185367,525.706186426282,466.001697943519,690.986784555176,585.954863580052,570.117426763036,401.13386095197,364.21454841534,436.84191279249
11016,CDO1,ENSDARG00000099389,cdo1,-0.100539042345874,0.93268444223774,0.419231067662465,0.759744254680157,1048.22337087679,897.326076831067,1155.4837800621,1065.18585927719,1130.63111993196,850.603005705279,573.327908580133,777.382665166076
11017,GPR52,ENSDARG00000093460,gpr52,-0.100584117606719,0.932655302096147,0.637608212000846,0.877053775961263,100.844350770914,72.9713353197387,73.5182981017597,76.1637183735645,93.2934679443932,63.4281037895933,53.8613611736915,53.8106398838009
11018,ALX4,ENSDARG00000074442,alx4b,-0.100619361912284,0.93263251808011,0.677428406122599,0.895177862273415,142.30589485587,164.032471111021,171.155200702077,170.730352399626,75.3348958373213,152.735133206433,123.262390742802,146.029496229523
11019,SSBP4,ENSDARG00000056483,ssbp4,-0.100622214597918,0.932630673958739,0.279798251582039,0.646581321003379,4773.70586868723,4145.22349297045,5530.88896978556,4937.37738044173,4751.06701243001,3991.83823943887,2748.2561351563,3937.82503689919
11020,ZNF586,ENSDARG00000074453,zfx,-0.100623387248881,0.932629915898455,0.298722015269481,0.663007533518868,1054.14813833695,958.524036373793,1151.91662578652,967.00824686417,873.115393456186,925.629695244199,662.783451553525,904.011566249423
11021,ANAPC2,ENSDARG00000105035,anapc2,-0.100625795666778,0.932628358978494,0.422398006350306,0.76203148746779,443.085914560934,364.933975939232,522.824109822021,416.133831147699,440.102688636561,369.794895787438,286.031621499843,326.201676632194
11022,TWF1,ENSDARG00000011661,twf1b,-0.100654441890864,0.932609840847521,0.40276213620259,0.748436149298649,552.584387055252,510.445216211489,664.628871841401,473.533630977448,519.886895721897,457.549994437281,328.314591522927,429.924147134989
11023,JAG2,ENSDARG00000070425,dll4,-0.100666704302295,0.932601914018462,0.467088991737729,0.789660855003823,352.758274572299,381.375495333124,364.459897965599,389.224553387242,262.204572524703,316.240051446653,239.622087604007,340.399791210887
11024,ALDOC,ENSDARG00000019702,aldocb,-0.100694909916805,0.932583681230383,0.298803293424716,0.663093137678631,2112.83600935566,1870.65962488654,2343.52163949034,2017.33638271033,2175.48064810992,1594.76375242406,1347.5502814399,1655.41095787984
11025,CALD1,ENSDARG00000086391,cald1b,-0.100706485412433,0.932576198654571,0.844025479584437,0.954960156837015,29.3512581184369,33.2884264680687,14.7914868891362,7.04969981797695,13.028004458636,19.4788559444337,22.1494965614453,14.2275293666355
11026,HARS2,ENSDARG00000003693,hars,-0.100746253188572,0.932550492618776,0.277980060557189,0.645403128555081,2652.37535863608,2426.13884670219,2981.96375684986,2561.05523387363,2717.8421609093,2200.08551877657,1670.27339979262,2143.27567387387
11027,UGP2,ENSDARG00000008200,ugp2b,-0.100790247784352,0.932522055176867,0.291781061833902,0.658478546517169,843.694459931415,746.945291748363,906.953875859699,789.131521566571,776.060012116681,666.700182785821,531.1417202367,678.684349221849
11028,FZD2,ENSDARG00000054438,fzd2,-0.100804956120023,0.93251254812437,0.338055798636035,0.697880238542521,1689.91375636648,1447.11064909772,2018.62459761,1599.7977289153,1728.64481804621,1312.00123789413,985.92486627486,1284.88716110297
11029,TRIM44,ENSDARG00000051761,trim44,-0.10082078459253,0.932502317155356,0.483459261002562,0.800574951908972,408.018201361852,361.612410474343,427.604577959262,409.059296917389,287.405393445398,396.697483415485,285.516026825446,319.879794727431
11030,C17orf113,ENSDARG00000035889,zbtb8b,-0.100854469348609,0.932480544885051,0.360089708843337,0.715416889396223,361.277334315217,331.329306316652,379.676690196759,364.784124841809,324.98933338871,327.208471930441,222.559209378084,290.577455372525
11031,PPP1CB,ENSDARG00000044153,ppp1cb,-0.100894647542131,0.932454576221517,0.297583490016293,0.661917613884806,3562.26436030762,3029.24680859426,3882.27225883529,3509.74340937853,3619.78093112256,2801.87964716513,2153.53514295143,2920.70852855074
11032,NUP133,ENSDARG00000010078,nup133,-0.100914721944335,0.932441601658327,0.385340756370796,0.73518111146727,1283.75951627021,1287.65489822151,1556.50553109065,1453.24049959205,1405.92526387313,1122.99485761397,870.725528207153,954.730775348879
11033,BMPR1B,ENSDARG00000102742,bmpr1bb,-0.100915028680255,0.932441403409014,0.41170093065546,0.754495522143953,317.161757774549,291.157636222062,360.432716772609,357.720738361121,252.420819818557,295.855785591795,209.053014699792,273.165796946867
11034,DYSF,ENSDARG00000007370,dysf,-0.100932653674216,0.932430012107836,0.292812434752236,0.658851423563822,1079.77854290694,1109.82417134437,1325.8499922135,1335.83943661038,999.747731159779,1067.06470249766,773.894839056119,985.92486627486
11035,DYNC1LI2,ENSDARG00000035924,dync1li2,-0.100973786388995,0.932403427951164,0.231759728159244,0.598395736922138,2140.62120772922,2042.1396988912,2521.44563374195,2097.26535373237,2085.15621641117,1774.82165965835,1398.79926161558,1633.48306311487
11036,PPM1D,ENSDARG00000009273,ppm1da,-0.101077588773001,0.932336343630405,0.329464518768923,0.691512875277307,1348.20112290687,1221.88106565146,1623.11916130122,1490.50796151513,1468.15588706937,1202.56305383267,863.830365896365,1134.13734094037
11037,RACK1,ENSDARG00000041619,rack1,-0.101114192253143,0.932312689066585,0.291567010862646,0.658376331465039,30937.6761166031,27603.872832506,36852.8093484615,32693.2761118525,33806.067093037,25722.6130749257,19585.2104252714,24992.596287849
11038,SRSF2,ENSDARG00000057484,srsf2a,-0.101162567216048,0.932281428242678,0.261732349312849,0.629121040206734,5198.0841248519,5099.55302584121,5972.9810271019,5468.11358306364,5379.17073201588,4557.1273823351,3478.47719045582,4159.24834560883
11039,NMT1,ENSDARG00000052966,nmt1a,-0.101177402481172,0.932271841621351,0.32206771655212,0.684825104661846,3119.05183397079,3087.3738725599,3629.77225398003,3373.87992967544,3417.81957051641,2711.11312999914,2018.33853689946,2564.03256405415
11040,IMPA1,ENSDARG00000003517,impa1,-0.101228546205802,0.932238793050531,0.404546979261278,0.749732147312462,538.146135772011,443.663833965586,555.887349875747,482.744827105109,519.149965595563,417.307025893894,292.28535946095,426.357672901856
11041,ENPP5,ENSDARG00000070625,enpp5,-0.10123382767991,0.932235380280752,0.430819178898403,0.768342302938194,438.814111044375,447.152388454538,417.898296865479,430.58523666643,335.262834316422,378.045780313457,287.642329560681,370.088976615588
11042,ZNF503,ENSDARG00000018492,znf503,-0.101281342725897,0.932204677688529,0.224547234397124,0.589227395421658,2884.19975630419,2590.68784060969,3408.00208456783,2959.32610826018,2616.17547362334,2278.29907032929,1815.40849085999,2509.6931351998
11043,GPR156,ENSDARG00000086215,gpr156,-0.101302418833936,0.932191059354485,0.584561203199988,0.851338687799625,63.0076300522429,62.616017319332,62.6605674693059,63.1103440603146,45.3194988298519,53.11417202367,48.1845383888624,57.3873320001082
11044,CIAO2B,ENSDARG00000052010,ciao2b,-0.101357917018438,0.932155200136237,0.487694546504378,0.803579794163627,488.209260036666,473.870541486626,498.966157726862,488.443487388403,521.120178345441,417.25759838866,343.317196702402,317.070654456448
11045,NDUFB4,ENSDARG00000019332,ndufb4,-0.101376793203387,0.932143003921271,0.324393552552523,0.687090841637243,1027.25335033277,1032.15647181037,1259.47171213945,1049.97277291814,1034.37910821323,835.827480140051,648.61266725284,933.947575013943
11046,PSMC5,ENSDARG00000015315,psmc5,-0.101382138687451,0.932139550144693,0.33766957611838,0.697747488694551,3483.99433865846,3182.9610131674,4292.48949522733,3845.10770071943,3936.46165488633,2981.29016244281,2315.62918596928,2911.56225967219
11047,NEK4,ENSDARG00000040152,nek4,-0.101417920355644,0.932116431541291,0.37735657896928,0.729037293569836,323.208817126054,319.439525855655,386.67444556762,354.236389012294,307.628758057034,268.948119735704,242.378480125422,305.018703557066
11048,PKN3,ENSDARG00000079585,pkn3,-0.101422948457638,0.932113182921043,0.425973584758335,0.764772899817512,506.571286920344,565.214962666978,609.995751944109,597.029611860775,552.84114110355,472.555255706834,379.879690282667,380.634262613772
11049,COX7A2,ENSDARG00000053217,cox7a2a,-0.101426285500079,0.932111026888364,0.349716713756837,0.708204000316884,1685.96222994631,1345.26599709502,1875.90073861234,1503.80116706218,1614.38125831672,1186.550559925,1055.9590327772,1358.16685733589
11050,JAZF1,ENSDARG00000102551,jazf1a,-0.101431620530583,0.932107579984184,0.363982232982459,0.718335795014605,641.255073596214,476.468756789292,608.982390092316,607.437061580528,531.748786270262,455.980156052261,396.753539499782,510.445216211489
11051,ALDH18A1,ENSDARG00000099579,aldh18a1,-0.101457206312908,0.932091049470462,0.293380418180627,0.659370282886901,2114.79415208907,1817.38068911187,2453.29553665598,2167.65951107921,2221.61478060989,1717.59277881026,1379.05409646603,1611.38407070218
11052,EIF1B,ENSDARG00000029445,zgc:56676,-0.101517610396318,0.932052024641745,0.307104847628989,0.670725630609856,2017.55881167818,1874.21305160787,2411.18297903679,2098.59042727662,2135.41282758297,1628.03586038215,1333.52549384765,1555.74440169886
11053,MRPS11,ENSDARG00000075129,mrps11,-0.101542076173496,0.932036218679187,0.36819738363109,0.721502656205828,471.91239875321,472.341481326417,612.316784189998,514.10509902156,518.752689888604,417.820048772717,350.606973677803,385.479856622137
11054,C7orf25,ENSDARG00000057184,zgc:55781,-0.101581127864662,0.932010990133358,0.429764589359531,0.767778983924364,338.728115924537,334.216159888705,385.602599228797,323.168167042149,349.279971609399,263.370197644426,210.039113825734,256.81049336916
11055,ATP6V0C,ENSDARG00000036577,atp6v0cb,-0.101586677120136,0.932007405205846,0.311222503211507,0.674958763283194,2973.43974069191,2496.8029868862,3125.03121931178,2731.87231955706,2991.54219188724,2245.15351509195,1731.69357433906,2251.24149768411
11056,RPL29,ENSDARG00000077717,rpl29,-0.101655252173059,0.931963105519228,0.238847182631443,0.605762259817851,4221.68929270184,3849.70861389548,4988.67547814268,4483.60908423334,4213.05621108507,3400.59816672035,2908.63161663706,3806.88035767261
11057,WDR19,ENSDARG00000037406,wdr19,-0.101678212007513,0.931948273868916,0.385893655668297,0.735584586522483,319.687186331146,362.921842333134,418.826844070965,350.606973677803,321.885464032191,289.80512454554,220.886204211101,299.108692277022
11058,ARHGEF7,ENSDARG00000073848,arhgef7b,-0.101711253224243,0.931926930236746,0.219580652407461,0.58285332305866,1286.60563416733,1175.36441971658,1330.20815190356,1244.45150613668,1082.46461565525,1006.04478286071,793.139248978003,1041.89527809829
11059,SIN3A,ENSDARG00000059812,sin3ab,-0.10177604535288,0.931885077889595,0.284939443787525,0.652395836512497,1862.79009493163,1694.54596870442,2155.91514949081,1958.39286412164,1927.5893502297,1642.53071597727,1176.93298022158,1525.29487684498
11060,MATN3,ENSDARG00000069265,matn3b,-0.101795340108066,0.931872614843911,0.491465083268176,0.80536780839238,397.778742444226,257.739596351363,372.964519825373,312.101711326045,317.219122813361,239.622087604007,206.455494669325,290.624714846496
11061,PTH1R,ENSDARG00000020957,pth1ra,-0.101806896558487,0.931865150275007,0.81355777240963,0.945149082915168,23.0495463498945,29.7308853888726,18.1223153684552,25.4063024404205,5.87025162368737,22.5186414342818,18.7358833929059,27.1916992979111
11062,DCP2,ENSDARG00000104242,dcp2,-0.101877028216947,0.931819851956123,0.328664800073605,0.690427172592123,1017.25515000951,849.03134743642,1138.02297061628,1054.26620696039,1005.72408849945,766.171221966357,648.368838279531,860.970238140815
11063,GPKOW,ENSDARG00000029612,gpkow,-0.101899380935224,0.931805414708688,0.315167473119393,0.678560187741802,641.950530988512,675.764082551791,719.546707792359,641.777043221869,582.93447768531,571.133678860653,435.37699542348,529.677609388976
11064,CHRNB1,ENSDARG00000069660,chrnb1,-0.101912595362353,0.931796879836098,0.338465408441645,0.697880238542521,550.182649830091,554.63479294414,647.36937677315,582.312451934438,456.901251377001,469.954256019794,404.30064163639,475.351187726446
11065,THAP6,ENSDARG00000075269,si:dkey-20i10.7,-0.102025297168209,0.931724091695611,0.428383110627457,0.766743890145889,192.297901965275,194.104150644813,238.723566029953,202.667772908536,183.414437425289,180.270895345411,146.314511612374,154.805644611026
11066,C1orf53,ENSDARG00000071439,si:dkey-121a9.3,-0.102095580954025,0.931678701991237,0.595437282355603,0.857004642595101,52.3691986478288,45.0969385106632,63.5625825555206,53.3601508071181,39.633831807056,41.0917613658116,40.1419260350241,45.3605597933511
11067,AGTR2,ENSDARG00000035552,agtr2,-0.102115601221484,0.931665773183102,0.489948522092684,0.80462909345344,173.172422898777,140.986276805938,172.567347039923,170.199895605444,177.381291475275,139.427600444368,94.6387580352661,129.064016397336
11068,NOTCH4,ENSDARG00000114226,CABZ01102109.1,-0.102116608546567,0.931665122671422,0.554372768094306,0.837163279865652,154.693275939849,122.276291616859,141.920528335616,130.871315557945,97.3327675455021,119.808640491454,93.4951929807475,131.102286262351
11069,EIF4G3,ENSDARG00000077215,eif4g3a,-0.102195436980044,0.931614218153361,0.241687976094623,0.608896091933694,2167.27902455436,1954.18967389842,2522.33770628495,2125.03108777483,1991.43115988388,1820.3389864897,1288.08086674179,1818.90985326341
11070,ELAC2,ENSDARG00000034060,elac2,-0.102236212867595,0.931587887668611,0.420282088413904,0.760629360456388,406.272839888275,360.541790690821,451.971539295758,424.434018999767,413.792867579727,364.834503044439,249.485694006713,277.077196778337
11071,COA6,ENSDARG00000092677,coa6,-0.10224747835695,0.931580613260535,0.388430370399411,0.737137711177202,268.946048055821,265.300278487286,322.446830086489,288.084406640543,277.609585505987,213.070566434439,168.253414368753,239.710836525342
11072,IPO4,ENSDARG00000041493,ipo4,-0.102248251297467,0.931580114155604,0.379393414691432,0.730423682701063,828.683854210534,850.813017669169,1011.73770321692,934.588775868945,926.99262494141,804.784311388447,597.029611860775,642.271325693831
11073,ADGRD1,ENSDARG00000053344,adgrd1,-0.102254675160698,0.931575966134194,0.7150353421874,0.90892948121198,57.9263695641588,63.5943925899465,53.8489251689347,58.1798484306025,27.1916992979111,56.1206345910475,49.2097413333063,55.3737414036132
11074,CDKN1B,ENSDARG00000054271,cdkn1bb,-0.102334611004815,0.931524351450459,0.262215537671026,0.629865427232108,1310.69081785934,1191.48497205983,1485.91703182525,1299.62934303581,1314.20504006726,1082.14613650187,860.022246035083,1054.07440545322
11075,SUCO,ENSDARG00000016532,suco,-0.102367960152826,0.931502818705463,0.229569666506713,0.596257988498449,1723.63355059974,1514.21562544906,1818.79962807247,1632.11196830208,1378.5665780675,1457.27366237324,1076.31359912116,1475.26703705474
11076,DHRS2,ENSDARG00000035129,zgc:101858,-0.102378306734325,0.931496138267119,0.434383290023429,0.770068186735192,403.868138217717,350.619406999807,479.234561965816,358.736990458738,388.414982433981,314.281908713237,230.747195470525,309.179692016989
11077,SPHKAP,ENSDARG00000017429,sphkap,-0.102410599320911,0.931475288342362,0.447155127861084,0.778576327983985,340.444452701635,266.118073607161,302.533052312742,267.232863130395,253.78919344717,245.527776335833,179.410515277679,279.889092912808
11078,ACAP2,ENSDARG00000060783,acap2,-0.102411820332848,0.931474499996986,0.441605630414844,0.775427592659263,297.030163091444,245.983110537913,348.852918671693,305.335733356809,264.957932158794,250.077556354464,232.331491269872,217.910774352692
11079,PORCN,ENSDARG00000052455,porcnl,-0.102419498680455,0.931469542493313,0.454196278815824,0.782425763410769,233.647193967236,191.411450123037,292.182839166506,262.773572842601,243.900503428037,184.912926146152,149.797919106309,187.358833929059
11080,RPS14,ENSDARG00000036629,rps14,-0.102428796658057,0.931463539315379,0.287706447429702,0.654495656932086,16214.6133598951,14409.9723752069,18734.8972937799,17297.9491533675,17347.2890137684,13088.765991715,10652.9010507569,13517.1691504013
11081,TMBIM6,ENSDARG00000077934,tegt,-0.102448111056655,0.931451069224929,0.30578125639745,0.669610896919213,4103.28809787283,3908.89693523573,4915.65497307793,4445.55598296226,4687.22786199742,3451.29428239247,2666.64550414654,3324.51916954828
11082,MAP2K2,ENSDARG00000006609,map2k2a,-0.10248686416325,0.931426049288804,0.355474837448051,0.711664276981657,1338.43586544162,1140.45146722522,1674.15640827686,1343.06492786218,1400.39539051598,1088.93167619401,813.608305734268,1004.83500933532
11083,FBXL22,ENSDARG00000096995,fbxl22,-0.102552108635786,0.931383927408954,0.570725940180936,0.84450244767179,80.9910326110666,90.6115768422761,102.641461859299,81.2051474610087,83.2210661701719,75.929632697566,64.4543983357893,55.1184804019217
11084,CPLX3,ENSDARG00000089486,cplx3b,-0.102561167354497,0.931378079244039,0.612857428745203,0.8655456379815,262.302367500682,196.384494929358,204.439454581673,205.040588888776,229.549328000433,126.015260104486,134.037412074195,200.70963017512
11085,ACTG1,ENSDARG00000037746,actb1,-0.102598435407108,0.93135401996751,0.330059969577427,0.691844599467371,89383.6854671276,77146.5420734609,99825.2539462352,86310.7987766454,89961.6452680198,66070.3205738575,52598.9908443576,66909.486510399
11086,NCAPH2,ENSDARG00000033757,ncaph2,-0.102641949641139,0.931325929106682,0.332410848113787,0.693525885345839,587.512893375029,576.471615660794,717.714164261704,673.206039545287,577.153355888236,492.991805278431,423.933875233904,487.033547424808
11087,CDC42EP1,ENSDARG00000077792,cdc42ep1b,-0.102660561428818,0.931313914420173,0.679102973328139,0.895512718837739,38.6175797094392,36.1998850127388,31.3302837346529,44.3744606674087,39.2768989858716,26.0560089172721,31.7812912777603,25.1698824561878
11088,GATAD1,ENSDARG00000027612,gatad1,-0.102668336192705,0.931308895531167,0.322765430714708,0.685239489024242,666.432535768689,708.415234610722,715.831457053981,732.717762381728,563.544155873988,570.798606790708,455.577796185396,606.274184346018
11089,EIF2B1,ENSDARG00000091402,eif2b1,-0.102683472702686,0.931299124448546,0.425928301048448,0.764772899817512,849.893240943977,788.320718527802,952.228215466961,831.618980022378,921.306156072138,620.256350217779,509.592586842334,657.413148066556
11090,ARF3,ENSDARG00000036998,arf3b,-0.102683839531837,0.931298887650321,0.71222381017892,0.907284320451702,203.646844275244,219.900105085159,195.377394955361,213.458842283806,96.3690767777248,184.243539579295,139.226537373504,245.572192924255
11091,ADAM19,ENSDARG00000067545,adam19b,-0.102735290043508,0.931265675537896,0.337066848465941,0.697160089944608,438.962750035915,428.858385194298,520.495643966947,470.933327386502,414.161632895814,401.832889624686,283.609635522615,401.879554222001
11092,ITGA10,ENSDARG00000002507,itga10,-0.102741481880878,0.931261678689585,0.475488853978398,0.794673739068699,254.64037729211,224.714217197885,258.515694626904,193.783860558782,222.652780207437,181.157098921174,154.084321369087,179.336502239887
11093,EDC4,ENSDARG00000062266,edc4,-0.102749568184814,0.931256458983646,0.265769447797334,0.63377118430438,1699.25587481523,1653.65815730259,1996.29114473869,1975.87363482669,1767.83186419281,1570.72940459753,1143.202152455,1319.16159664756
11094,BRINP2,ENSDARG00000076351,brinp3a.1,-0.102792789704588,0.931228560006111,0.447301163333669,0.778686913291948,266.552765555409,262.773572842601,253.046772306588,221.112811158891,209.521272475492,213.983510329504,148.043696177516,221.476075796812
11095,SPRED1,ENSDARG00000041449,spred1,-0.102847014246248,0.931193559890718,0.353662921371958,0.710523183859129,1156.69427473045,1045.36977300858,1329.85860897,1196.41183616601,1210.16794849351,1036.57713956916,667.251934559131,853.750231769292
11096,LRRC4B,ENSDARG00000014792,lrrc4bb,-0.102898526663469,0.931160311578735,0.335829718725485,0.696231712167276,1131.9803707723,1006.16280588235,1257.92401283264,1241.37860273918,1183.9336937236,852.164860705284,678.496457128578,933.835872267467
